timestamp,type,price,profit
2024-02-11 20:00:00,sell,2497.43,790.997152700772
2024-02-12 00:00:00,buy,2514.99,0.0
2024-02-12 02:00:00,sell,2503.08,-58.20319142101759
2024-02-12 14:00:00,buy,2528.2,0.0
2024-02-16 14:00:00,sell,2797.6,1303.4546681707025
2024-02-18 04:00:00,buy,2796.6,0.0
2024-02-18 06:00:00,sell,2787.57,-43.70602971608502
2024-02-18 09:00:00,buy,2819.79,0.0
2024-02-20 16:00:00,sell,2897.15,370.15113327885484
2024-02-20 17:00:00,buy,2917.3,0.0
2024-02-21 07:00:00,sell,2940.54,110.43039749350613
2024-02-21 23:00:00,buy,2967.9,0.0
2024-02-22 01:00:00,sell,2910.23,-271.5065371926158
2024-02-22 07:00:00,buy,2993.79,0.0
2024-02-22 13:00:00,sell,2944.68,-224.75339123733448
2024-02-22 15:00:00,buy,2986.95,0.0
2024-02-23 02:00:00,sell,2945.09,-188.86248387784875
2024-02-24 17:00:00,buy,2993.81,0.0
2024-02-29 21:00:00,sell,3347.74,1570.8625483425712
