timestamp,open,high,low,close,volume
2022-05-03 07:00:00,2840.29,2847.84,2835.1,2844.98,10649.4485
2022-05-03 08:00:00,2844.98,2854.12,2843.72,2844.77,9524.0731
2022-05-03 09:00:00,2844.77,2846.74,2832.7,2833.71,7570.4734
2022-05-03 10:00:00,2833.71,2835.1,2824.0,2830.54,9085.2155
2022-05-03 11:00:00,2830.54,2849.6,2825.0,2849.01,10955.9632
2022-05-03 12:00:00,2849.01,2850.81,2835.76,2837.77,9968.1392
2022-05-03 13:00:00,2837.77,2842.57,2815.31,2834.32,27538.1531
2022-05-03 14:00:00,2834.33,2847.61,2817.3,2822.3,23036.8559
2022-05-03 15:00:00,2822.29,2836.0,2815.66,2822.21,15659.411
2022-05-03 16:00:00,2822.21,2827.51,2800.04,2806.46,24545.4104
2022-05-03 17:00:00,2806.45,2826.21,2802.69,2802.69,14506.88
2022-05-03 18:00:00,2802.69,2802.7,2770.0,2783.95,36330.994
2022-05-03 19:00:00,2783.96,2785.04,2761.03,2773.43,26823.9657
2022-05-03 20:00:00,2773.43,2793.27,2755.19,2783.78,15258.8566
2022-05-03 21:00:00,2783.78,2798.0,2769.99,2787.22,12381.6433
2022-05-03 22:00:00,2787.22,2800.44,2780.17,2784.9,12798.2986
2022-05-03 23:00:00,2784.9,2788.98,2775.02,2781.7,10127.8865
2022-05-04 00:00:00,2781.7,2797.1,2771.74,2793.7,13110.036
2022-05-04 01:00:00,2793.71,2797.55,2786.17,2788.5,8006.8857
2022-05-04 02:00:00,2788.51,2810.58,2787.5,2793.01,10177.5978
2022-05-04 03:00:00,2793.01,2803.78,2793.0,2798.04,6881.7519
2022-05-04 04:00:00,2798.04,2813.81,2793.16,2794.01,9130.9226
2022-05-04 05:00:00,2794.01,2797.75,2789.04,2793.54,6654.8388
2022-05-04 06:00:00,2793.54,2817.78,2793.09,2816.89,16287.5845
2022-05-04 07:00:00,2816.9,2833.7,2810.47,2829.42,18914.0026
2022-05-04 08:00:00,2829.42,2848.0,2827.15,2843.47,29760.2721
2022-05-04 09:00:00,2843.47,2846.42,2829.01,2832.73,17591.2988
2022-05-04 10:00:00,2832.72,2870.01,2830.14,2864.54,30929.0325
2022-05-04 11:00:00,2864.54,2888.75,2856.5,2870.54,27903.0064
2022-05-04 12:00:00,2870.53,2883.72,2848.45,2859.77,22964.8828
2022-05-04 13:00:00,2859.77,2869.21,2834.77,2837.08,25709.8605
2022-05-04 14:00:00,2837.09,2847.11,2834.6,2838.04,17579.2847
2022-05-04 15:00:00,2838.04,2852.0,2826.13,2844.26,18758.7803
2022-05-04 16:00:00,2844.27,2874.44,2835.46,2857.86,24546.5882
2022-05-04 17:00:00,2857.86,2862.73,2836.37,2852.27,21553.5015
2022-05-04 18:00:00,2852.27,2947.57,2826.67,2935.0,107313.084
2022-05-04 19:00:00,2935.0,2965.85,2929.78,2955.71,50020.6233
2022-05-04 20:00:00,2955.7,2958.61,2944.09,2946.0,19321.2875
2022-05-04 21:00:00,2946.0,2952.33,2933.31,2935.35,10026.766
2022-05-04 22:00:00,2935.35,2938.36,2923.41,2925.3,20439.1483
2022-05-04 23:00:00,2925.29,2945.0,2921.2,2940.64,15157.03
2022-05-05 00:00:00,2940.65,2954.65,2937.57,2942.99,17571.1358
2022-05-05 01:00:00,2942.99,2949.6,2940.0,2940.86,7506.9629
2022-05-05 02:00:00,2940.86,2952.44,2939.46,2947.49,10201.5825
2022-05-05 03:00:00,2947.48,2947.49,2937.21,2941.6,8202.5976
2022-05-05 04:00:00,2941.59,2948.2,2938.29,2945.45,6461.5094
2022-05-05 05:00:00,2945.45,2951.63,2927.54,2931.61,11030.6839
2022-05-05 06:00:00,2931.61,2939.98,2927.44,2928.66,8607.6232
2022-05-05 07:00:00,2928.63,2938.78,2925.0,2934.06,8289.0046
2022-05-05 08:00:00,2934.06,2936.77,2917.64,2925.04,14477.5779
2022-05-05 09:00:00,2925.05,2932.72,2916.48,2923.8,9857.9043
2022-05-05 10:00:00,2923.81,2938.78,2923.35,2928.06,10291.7601
2022-05-05 11:00:00,2928.05,2933.28,2921.6,2925.67,10152.2871
2022-05-05 12:00:00,2925.67,2935.0,2922.42,2929.47,9796.0004
2022-05-05 13:00:00,2929.46,2929.84,2891.68,2894.21,37097.7802
2022-05-05 14:00:00,2894.22,2904.0,2810.0,2830.42,67943.4241
2022-05-05 15:00:00,2830.27,2831.12,2728.41,2742.85,145434.92
2022-05-05 16:00:00,2742.85,2771.96,2728.72,2760.27,60420.2389
2022-05-05 17:00:00,2760.28,2771.65,2742.0,2743.04,35818.9978
2022-05-05 18:00:00,2743.03,2752.94,2704.26,2728.99,67646.4742
2022-05-05 19:00:00,2729.0,2733.18,2683.0,2729.12,94463.7415
2022-05-05 20:00:00,2729.12,2756.5,2714.08,2756.44,43580.2636
2022-05-05 21:00:00,2756.44,2756.51,2735.46,2738.21,15953.5184
2022-05-05 22:00:00,2738.22,2747.7,2732.99,2736.83,18752.7836
2022-05-05 23:00:00,2736.83,2753.02,2735.24,2747.97,15286.5474
2022-05-06 00:00:00,2747.96,2751.78,2724.0,2737.67,22173.2029
2022-05-06 01:00:00,2737.67,2740.52,2725.26,2739.15,14735.336
2022-05-06 02:00:00,2739.15,2758.18,2738.94,2746.6,12687.6274
2022-05-06 03:00:00,2746.61,2752.4,2739.34,2746.39,11895.3794
2022-05-06 04:00:00,2746.38,2746.98,2734.07,2746.97,11491.8255
2022-05-06 05:00:00,2746.97,2752.25,2743.51,2751.63,8769.5431
2022-05-06 06:00:00,2751.63,2755.91,2742.7,2743.17,9571.8786
2022-05-06 07:00:00,2743.16,2746.53,2694.09,2730.2,36286.3394
2022-05-06 08:00:00,2730.21,2744.88,2717.05,2719.52,21615.9857
2022-05-06 09:00:00,2719.51,2738.44,2717.81,2732.69,11703.5409
2022-05-06 10:00:00,2732.68,2735.34,2673.53,2688.91,30211.2179
2022-05-06 11:00:00,2688.91,2706.65,2660.2,2676.04,47755.6805
2022-05-06 12:00:00,2676.04,2724.0,2669.13,2683.13,51292.7697
2022-05-06 13:00:00,2683.12,2700.91,2632.95,2664.64,89062.4587
2022-05-06 14:00:00,2664.64,2705.51,2649.52,2697.18,107795.8972
2022-05-06 15:00:00,2697.18,2727.47,2682.89,2688.25,51566.9089
2022-05-06 16:00:00,2688.15,2713.54,2684.99,2710.81,48165.2002
2022-05-06 17:00:00,2710.81,2712.65,2679.73,2685.24,37033.4914
2022-05-06 18:00:00,2685.24,2694.67,2674.11,2683.84,22866.1639
2022-05-06 19:00:00,2683.83,2702.92,2669.58,2689.31,25987.9119
2022-05-06 20:00:00,2689.3,2708.0,2674.33,2705.69,13564.9305
2022-05-06 21:00:00,2705.7,2706.66,2682.25,2689.24,6619.249
2022-05-06 22:00:00,2689.02,2702.22,2685.14,2695.32,8888.5032
2022-05-06 23:00:00,2695.31,2707.34,2691.77,2692.85,9708.2815
2022-05-07 00:00:00,2692.86,2698.27,2683.43,2686.87,9650.1774
2022-05-07 01:00:00,2686.86,2695.0,2677.43,2687.85,7636.1043
2022-05-07 02:00:00,2687.85,2688.58,2679.78,2682.14,7060.5978
2022-05-07 03:00:00,2682.15,2684.32,2665.05,2669.42,10022.6008
2022-05-07 04:00:00,2669.43,2673.5,2655.31,2656.66,16858.1285
2022-05-07 05:00:00,2656.65,2678.24,2653.33,2678.24,10080.9219
2022-05-07 06:00:00,2678.23,2678.59,2659.47,2662.25,10646.0634
2022-05-07 07:00:00,2662.26,2674.96,2656.32,2672.45,10829.5968
2022-05-07 08:00:00,2672.45,2692.4,2667.58,2685.42,14807.36
2022-05-07 09:00:00,2685.43,2694.87,2681.08,2684.0,8002.0799
2022-05-07 10:00:00,2684.0,2695.65,2678.53,2691.64,10410.1887
2022-05-07 11:00:00,2691.65,2698.55,2684.02,2688.9,13121.4008
2022-05-07 12:00:00,2688.89,2690.76,2680.0,2688.35,7985.2763
2022-05-07 13:00:00,2688.34,2689.38,2671.8,2674.7,21271.7185
2022-05-07 14:00:00,2674.69,2690.75,2672.65,2688.64,16067.8655
2022-05-07 15:00:00,2688.65,2704.36,2685.0,2692.67,13153.7044
2022-05-07 16:00:00,2692.67,2695.82,2680.8,2690.85,9066.1285
2022-05-07 17:00:00,2690.85,2691.52,2680.65,2682.32,7340.0733
2022-05-07 18:00:00,2682.31,2700.8,2681.41,2687.77,10667.6951
2022-05-07 19:00:00,2687.78,2690.4,2681.03,2682.94,4700.3341
2022-05-07 20:00:00,2682.95,2683.12,2668.15,2674.09,11391.0238
2022-05-07 21:00:00,2674.09,2677.42,2616.0,2621.74,28884.2871
2022-05-07 22:00:00,2621.56,2636.0,2584.75,2602.95,69748.0661
2022-05-07 23:00:00,2602.95,2655.0,2599.83,2635.34,41870.0602
2022-05-08 00:00:00,2635.35,2642.0,2615.52,2618.29,22364.3496
2022-05-08 01:00:00,2618.29,2626.29,2595.48,2595.49,37421.1716
2022-05-08 02:00:00,2595.49,2601.73,2526.58,2549.5,108530.4133
2022-05-08 03:00:00,2549.51,2553.29,2517.0,2545.08,67955.8806
2022-05-08 04:00:00,2545.08,2558.55,2535.89,2536.17,30283.4799
2022-05-08 05:00:00,2536.17,2550.0,2530.0,2537.24,19991.2844
2022-05-08 06:00:00,2537.24,2568.9,2537.01,2560.75,23461.6226
2022-05-08 07:00:00,2560.75,2569.21,2554.04,2556.6,16727.759
2022-05-08 08:00:00,2556.6,2567.52,2550.08,2562.96,15319.5679
2022-05-08 09:00:00,2562.95,2567.0,2548.2,2550.93,12914.3158
2022-05-08 10:00:00,2550.93,2576.2,2546.08,2567.25,24427.9017
2022-05-08 11:00:00,2567.26,2577.08,2563.32,2568.09,13928.4297
2022-05-08 12:00:00,2567.97,2579.03,2551.97,2556.36,22546.1445
2022-05-08 13:00:00,2556.35,2561.0,2520.01,2524.0,31430.2462
2022-05-08 14:00:00,2523.99,2543.68,2512.85,2525.68,45867.2301
2022-05-08 15:00:00,2525.69,2545.79,2515.63,2517.0,19263.771
2022-05-08 16:00:00,2516.99,2536.41,2516.61,2521.4,17645.3908
2022-05-08 17:00:00,2521.4,2535.0,2484.0,2529.48,109260.6532
2022-05-08 18:00:00,2529.49,2571.78,2512.78,2562.08,38135.4982
2022-05-08 19:00:00,2562.08,2571.69,2558.84,2562.01,12866.8142
2022-05-08 20:00:00,2562.0,2564.69,2539.03,2540.64,18073.2449
2022-05-08 21:00:00,2540.65,2557.36,2540.64,2555.57,9915.1973
2022-05-08 22:00:00,2555.57,2557.55,2523.01,2539.46,20446.5833
2022-05-08 23:00:00,2539.47,2540.65,2508.8,2519.71,18838.3917
2022-05-09 00:00:00,2519.71,2530.29,2513.29,2524.38,21035.4004
2022-05-09 01:00:00,2524.39,2530.78,2503.09,2505.82,19270.8195
2022-05-09 02:00:00,2505.83,2508.22,2423.84,2442.25,111453.8103
2022-05-09 03:00:00,2442.26,2472.91,2434.88,2457.56,36110.6445
2022-05-09 04:00:00,2457.56,2480.0,2452.32,2461.41,21958.1082
2022-05-09 05:00:00,2461.42,2468.72,2438.0,2443.68,25297.2821
2022-05-09 06:00:00,2443.68,2457.3,2423.85,2454.18,31396.0764
2022-05-09 07:00:00,2454.17,2467.31,2446.69,2447.86,22072.9908
2022-05-09 08:00:00,2447.86,2467.28,2430.12,2463.95,40395.8751
2022-05-09 09:00:00,2463.96,2469.72,2441.13,2445.66,30898.0054
2022-05-09 10:00:00,2445.66,2450.22,2362.41,2377.6,114394.5428
2022-05-09 11:00:00,2377.6,2411.0,2362.42,2406.03,62710.9798
2022-05-09 12:00:00,2406.04,2422.0,2390.83,2394.08,43610.1555
2022-05-09 13:00:00,2394.08,2447.94,2385.0,2413.91,90381.9883
2022-05-09 14:00:00,2413.9,2417.65,2370.68,2384.58,76409.8467
2022-05-09 15:00:00,2384.59,2403.63,2345.0,2381.87,86003.2311
2022-05-09 16:00:00,2381.87,2404.69,2321.03,2328.19,102280.7037
2022-05-09 17:00:00,2328.19,2348.32,2250.0,2299.87,144556.2157
2022-05-09 18:00:00,2299.87,2314.25,2244.63,2285.04,133270.9375
2022-05-09 19:00:00,2285.05,2299.8,2225.0,2270.68,111639.9531
2022-05-09 20:00:00,2270.68,2335.23,2263.66,2291.0,103793.0657
2022-05-09 21:00:00,2290.99,2324.16,2272.96,2276.25,55415.9597
2022-05-09 22:00:00,2276.45,2312.02,2263.68,2293.37,32453.2561
2022-05-09 23:00:00,2293.37,2312.14,2225.16,2228.55,58115.1309
2022-05-10 00:00:00,2229.0,2300.28,2200.0,2288.28,143063.5803
2022-05-10 01:00:00,2288.98,2342.99,2274.88,2310.89,101039.2082
2022-05-10 02:00:00,2310.88,2350.0,2299.81,2322.64,77101.7078
2022-05-10 03:00:00,2322.64,2344.18,2300.0,2300.79,66753.7597
2022-05-10 04:00:00,2300.78,2357.97,2297.89,2344.64,72083.3143
2022-05-10 05:00:00,2344.63,2416.8,2342.74,2405.0,96492.5855
2022-05-10 06:00:00,2405.0,2439.99,2392.9,2398.14,99699.7323
2022-05-10 07:00:00,2398.15,2413.42,2370.83,2373.68,70569.6638
2022-05-10 08:00:00,2373.62,2404.79,2370.29,2385.7,49234.493
2022-05-10 09:00:00,2385.71,2397.24,2365.45,2374.01,56022.3789
2022-05-10 10:00:00,2374.01,2389.55,2366.2,2370.5,40137.4501
2022-05-10 11:00:00,2370.51,2411.63,2367.43,2402.0,42334.3513
2022-05-10 12:00:00,2402.0,2457.08,2391.66,2444.98,64814.9147
2022-05-10 13:00:00,2444.99,2457.34,2400.0,2425.76,89865.8314
2022-05-10 14:00:00,2425.76,2443.0,2343.0,2357.89,82665.9567
2022-05-10 15:00:00,2357.89,2379.13,2321.11,2361.99,80275.3586
2022-05-10 16:00:00,2361.99,2374.0,2329.51,2353.52,49268.7434
2022-05-10 17:00:00,2353.52,2410.21,2352.01,2400.38,45301.9049
2022-05-10 18:00:00,2400.38,2401.81,2365.43,2377.47,36414.5364
2022-05-10 19:00:00,2377.48,2388.14,2338.4,2354.28,34457.6626
2022-05-10 20:00:00,2354.55,2358.0,2322.23,2328.64,28934.7285
2022-05-10 21:00:00,2328.63,2340.49,2262.17,2263.91,36954.24
2022-05-10 22:00:00,2263.92,2332.39,2260.67,2320.16,50963.4792
2022-05-10 23:00:00,2320.16,2367.76,2312.95,2342.05,36176.5571
2022-05-11 00:00:00,2342.04,2385.0,2329.3,2355.37,48094.7679
2022-05-11 01:00:00,2355.37,2360.55,2333.0,2337.13,29406.4769
2022-05-11 02:00:00,2337.13,2386.0,2320.0,2377.28,51783.364
2022-05-11 03:00:00,2377.27,2392.99,2356.11,2360.53,33696.8675
2022-05-11 04:00:00,2360.54,2371.42,2342.5,2352.9,42186.3195
2022-05-11 05:00:00,2352.91,2406.64,2344.45,2380.93,67683.8789
2022-05-11 06:00:00,2380.92,2386.96,2279.84,2293.85,70671.554
2022-05-11 07:00:00,2293.85,2333.83,2267.69,2315.13,126098.8092
2022-05-11 08:00:00,2315.13,2381.28,2291.04,2377.98,84892.4791
2022-05-11 09:00:00,2377.97,2439.07,2359.3,2436.07,100970.8072
2022-05-11 10:00:00,2436.07,2451.37,2415.63,2433.0,65769.7791
2022-05-11 11:00:00,2433.01,2443.7,2395.32,2410.22,57829.4349
2022-05-11 12:00:00,2410.22,2429.87,2129.0,2174.94,240511.88803
2022-05-11 13:00:00,2174.48,2395.18,2157.0,2341.08,216342.7391
2022-05-11 14:00:00,2341.07,2385.81,2288.98,2349.05,137642.0233
2022-05-11 15:00:00,2349.06,2351.16,2250.01,2264.53,98287.1804
2022-05-11 16:00:00,2264.53,2283.14,2202.0,2209.3,80058.9608
2022-05-11 17:00:00,2209.3,2223.96,2146.4,2186.05,77421.4647
2022-05-11 18:00:00,2185.22,2215.11,2165.47,2178.31,57509.3933
2022-05-11 19:00:00,2178.31,2192.99,2100.0,2117.42,78015.5572
2022-05-11 20:00:00,2117.52,2151.72,2030.0,2042.84,85166.03568
2022-05-11 21:00:00,2042.84,2110.0,2005.0,2097.36,61504.30385
2022-05-11 22:00:00,2097.35,2119.39,2045.3,2083.73,63439.1796
2022-05-11 23:00:00,2083.73,2104.61,2048.0,2084.99,47881.5739
2022-05-12 00:00:00,2084.99,2195.0,2077.35,2152.25,100759.2724
2022-05-12 01:00:00,2152.25,2166.75,2094.58,2104.86,66991.723
2022-05-12 02:00:00,2104.86,2125.01,2045.23,2049.71,99513.1214
2022-05-12 03:00:00,2049.7,2066.06,1971.55,1971.56,120802.16495
2022-05-12 04:00:00,1971.56,1986.12,1850.0,1902.48,235241.90214
2022-05-12 05:00:00,1902.47,1910.0,1800.0,1835.29,240692.87687
2022-05-12 06:00:00,1835.29,1945.0,1815.0,1846.18,174355.803
2022-05-12 07:00:00,1846.18,1960.0,1800.0,1916.3,200180.397
2022-05-12 08:00:00,1916.3,1940.53,1870.31,1914.68,132211.3708
2022-05-12 09:00:00,1914.69,1950.66,1896.8,1916.09,87681.9333
2022-05-12 10:00:00,1916.08,1993.64,1898.29,1979.36,81450.9892
2022-05-12 11:00:00,1979.36,2020.0,1934.82,1952.76,77401.7344
2022-05-12 12:00:00,1952.76,1985.3,1917.1,1959.35,59047.6352
2022-05-12 13:00:00,1959.35,1975.61,1883.25,1909.12,81654.2281
2022-05-12 14:00:00,1909.12,2027.0,1891.41,2026.04,96364.8702
2022-05-12 15:00:00,2026.04,2056.33,1968.0,1968.23,87980.0329
2022-05-12 16:00:00,1968.23,2044.18,1962.66,2026.31,73264.1424
2022-05-12 17:00:00,2026.69,2033.91,1929.65,1934.82,57326.6621
2022-05-12 18:00:00,1934.85,1952.68,1900.1,1910.62,44083.8975
2022-05-12 19:00:00,1910.62,1968.17,1906.67,1945.28,41749.3901
2022-05-12 20:00:00,1945.85,1959.06,1926.32,1930.49,31052.586
2022-05-12 21:00:00,1930.48,1933.01,1870.0,1914.44,30250.2314
2022-05-12 22:00:00,1914.44,1932.0,1897.82,1924.18,37038.6242
2022-05-12 23:00:00,1924.18,1984.12,1924.18,1960.22,48097.3198
2022-05-13 00:00:00,1960.22,2027.14,1940.23,2013.13,63643.2427
2022-05-13 01:00:00,2013.13,2046.0,1999.21,2018.69,60445.987
2022-05-13 02:00:00,2018.69,2077.42,2010.48,2065.05,75772.2174
2022-05-13 03:00:00,2065.05,2115.0,2057.16,2096.46,70177.149
2022-05-13 04:00:00,2096.46,2099.53,2070.0,2089.67,40693.2224
2022-05-13 05:00:00,2089.68,2145.0,2080.3,2107.39,69513.0687
2022-05-13 06:00:00,2107.4,2124.78,2089.02,2094.53,39037.9238
2022-05-13 07:00:00,2094.53,2096.73,2043.9,2048.16,62215.4657
2022-05-13 08:00:00,2048.17,2078.84,2048.07,2068.88,38320.185
2022-05-13 09:00:00,2068.87,2099.58,2067.26,2076.8,39269.7205
2022-05-13 10:00:00,2076.8,2104.62,2057.29,2097.04,36547.8734
2022-05-13 11:00:00,2097.04,2125.0,2077.0,2114.99,49703.1042
2022-05-13 12:00:00,2114.99,2134.99,2097.5,2120.23,52159.3698
2022-05-13 13:00:00,2120.24,2133.32,2076.22,2124.73,68882.3243
2022-05-13 14:00:00,2124.73,2147.54,2112.17,2127.83,69793.8615
2022-05-13 15:00:00,2127.84,2130.33,2080.12,2093.61,44857.5509
2022-05-13 16:00:00,2093.62,2112.91,2054.29,2067.64,55873.5311
2022-05-13 17:00:00,2067.64,2095.31,2051.2,2052.01,36999.2651
2022-05-13 18:00:00,2052.01,2083.6,2030.0,2076.5,52559.7758
2022-05-13 19:00:00,2076.49,2078.74,2055.07,2064.79,23980.4963
2022-05-13 20:00:00,2064.8,2074.39,2044.42,2046.68,18474.2523
2022-05-13 21:00:00,2046.67,2080.0,2041.28,2077.0,11389.0202
2022-05-13 22:00:00,2076.99,2085.0,2056.11,2058.81,16840.5924
2022-05-13 23:00:00,2058.82,2062.44,2001.01,2009.69,36893.1392
2022-05-14 00:00:00,2009.69,2045.6,2001.45,2038.85,32920.3826
2022-05-14 01:00:00,2038.84,2070.06,2025.83,2059.9,29547.5734
2022-05-14 02:00:00,2059.9,2065.01,2043.48,2047.15,20964.8428
2022-05-14 03:00:00,2047.14,2060.99,2040.04,2054.4,18219.5354
2022-05-14 04:00:00,2054.4,2054.9,2016.02,2023.24,20260.4429
2022-05-14 05:00:00,2023.24,2045.41,2014.67,2036.0,18628.6659
2022-05-14 06:00:00,2036.0,2048.68,2027.24,2042.45,14366.4433
2022-05-14 07:00:00,2042.46,2048.4,2028.33,2031.94,13378.5032
2022-05-14 08:00:00,2031.94,2050.3,2027.66,2042.07,20804.8149
2022-05-14 09:00:00,2042.06,2053.98,2020.42,2028.75,25843.3283
2022-05-14 10:00:00,2028.75,2033.4,2010.07,2013.79,20301.3547
2022-05-14 11:00:00,2013.8,2018.15,1970.75,1985.62,61728.8821
2022-05-14 12:00:00,1985.62,2000.44,1973.91,1984.99,23270.7994
2022-05-14 13:00:00,1985.0,1991.52,1957.27,1962.59,28958.2226
2022-05-14 14:00:00,1962.59,1973.19,1951.21,1972.94,27208.4771
2022-05-14 15:00:00,1972.94,1987.53,1961.09,1963.68,18977.2826
2022-05-14 16:00:00,1963.68,2028.24,1955.0,2008.23,40435.1366
2022-05-14 17:00:00,2008.23,2018.81,2000.0,2017.48,20895.0056
2022-05-14 18:00:00,2017.47,2034.99,2011.67,2013.76,21775.5824
2022-05-14 19:00:00,2013.75,2018.67,1986.57,1996.06,13762.0906
2022-05-14 20:00:00,1996.05,2019.99,1992.16,1998.34,14284.6717
2022-05-14 21:00:00,1998.34,2046.53,1993.39,2027.76,14887.2446
2022-05-14 22:00:00,2027.75,2063.81,2022.41,2055.84,21418.9169
2022-05-14 23:00:00,2055.84,2066.66,2041.86,2056.48,20950.1082
2022-05-15 00:00:00,2056.47,2079.4,2046.59,2053.07,23739.1449
2022-05-15 01:00:00,2053.07,2056.21,2031.96,2040.5,13970.6161
2022-05-15 02:00:00,2040.49,2049.54,2022.12,2031.99,15972.2484
2022-05-15 03:00:00,2032.0,2034.65,2000.68,2014.2,17776.5751
2022-05-15 04:00:00,2014.2,2022.0,2002.02,2015.29,13232.4487
2022-05-15 05:00:00,2015.29,2036.96,2006.03,2033.23,15051.3978
2022-05-15 06:00:00,2033.23,2039.65,2023.23,2036.35,12980.146
2022-05-15 07:00:00,2036.34,2049.3,2033.39,2037.55,16695.0294
2022-05-15 08:00:00,2037.55,2040.32,2018.52,2022.53,14894.3949
2022-05-15 09:00:00,2022.53,2039.24,2020.0,2036.07,19829.5722
2022-05-15 10:00:00,2036.08,2056.31,2026.32,2054.88,17773.4376
2022-05-15 11:00:00,2054.88,2086.65,2047.82,2080.49,32217.3696
2022-05-15 12:00:00,2080.48,2100.0,2076.06,2084.19,33473.7677
2022-05-15 13:00:00,2084.19,2085.29,2066.0,2070.21,22636.3224
2022-05-15 14:00:00,2070.2,2073.66,2055.32,2068.0,23980.8081
2022-05-15 15:00:00,2067.99,2082.9,2048.11,2062.57,19725.992
2022-05-15 16:00:00,2062.57,2090.0,2057.12,2083.11,19838.56
2022-05-15 17:00:00,2083.11,2092.2,2066.18,2067.58,15730.6639
2022-05-15 18:00:00,2067.58,2096.46,2065.74,2088.56,20229.6931
2022-05-15 19:00:00,2088.56,2105.77,2079.93,2104.05,15255.869
2022-05-15 20:00:00,2104.04,2136.0,2096.53,2132.28,47630.1336
2022-05-15 21:00:00,2132.28,2139.0,2119.0,2135.39,17025.0983
2022-05-15 22:00:00,2135.39,2167.0,2130.11,2130.37,44665.2596
