date,open,high,low,close,volume
2025-04-08 16:00:00,0.15081,0.15113,0.14525,0.14593,136818449.0
2025-04-08 17:00:00,0.14594,0.14605,0.142,0.14525,145680321.0
2025-04-08 18:00:00,0.14525,0.14718,0.14459,0.14502,61898051.0
2025-04-08 19:00:00,0.14503,0.14547,0.14242,0.14303,48884306.0
2025-04-08 20:00:00,0.14304,0.14471,0.14228,0.1439,26681888.0
2025-04-08 21:00:00,0.14391,0.1443,0.142,0.14414,29211792.0
2025-04-08 22:00:00,0.14414,0.14417,0.1411,0.14282,47683479.0
2025-04-08 23:00:00,0.14282,0.14305,0.14143,0.14225,33242456.0
2025-04-09 00:00:00,0.14225,0.14365,0.14122,0.14167,53140730.0
2025-04-09 01:00:00,0.14168,0.14206,0.13651,0.14119,159423347.0
2025-04-09 02:00:00,0.14119,0.1428,0.13987,0.14006,52864084.0
2025-04-09 03:00:00,0.14007,0.14083,0.13814,0.1388,54815794.0
2025-04-09 04:00:00,0.1388,0.14334,0.1384,0.14224,84461272.0
2025-04-09 05:00:00,0.14224,0.14454,0.14188,0.1436,52018561.0
2025-04-09 06:00:00,0.14361,0.14587,0.14344,0.14449,99425945.0
2025-04-09 07:00:00,0.14449,0.1476,0.14435,0.14686,93247302.0
2025-04-09 08:00:00,0.14685,0.14734,0.14543,0.14644,48705293.0
2025-04-09 09:00:00,0.14644,0.1471,0.14567,0.14635,24880776.0
2025-04-09 10:00:00,0.14635,0.14824,0.14547,0.14753,52892661.0
2025-04-09 11:00:00,0.14753,0.14755,0.14311,0.14385,147610074.0
2025-04-09 12:00:00,0.14385,0.14697,0.14296,0.14595,66873133.0
2025-04-09 13:00:00,0.14594,0.14922,0.14537,0.14679,97038458.0
2025-04-09 14:00:00,0.14679,0.14808,0.14506,0.14517,79011425.0
2025-04-09 15:00:00,0.14517,0.14709,0.14506,0.14615,33393088.0
2025-04-09 16:00:00,0.14615,0.14905,0.14581,0.14892,52917031.0
2025-04-09 17:00:00,0.14892,0.16159,0.14713,0.16136,472854133.0
2025-04-09 18:00:00,0.16135,0.1621,0.15908,0.15947,183579699.0
2025-04-09 19:00:00,0.15947,0.16109,0.15922,0.16031,88889733.0
2025-04-09 20:00:00,0.16032,0.16285,0.16014,0.16274,43943716.0
2025-04-09 21:00:00,0.16275,0.16428,0.16133,0.16299,75810716.0
2025-04-09 22:00:00,0.16299,0.16333,0.16139,0.16155,40176322.0
2025-04-09 23:00:00,0.16155,0.16186,0.16008,0.16031,42452209.0
2025-04-10 00:00:00,0.1603,0.16047,0.15666,0.15859,70619702.0
2025-04-10 01:00:00,0.15859,0.15888,0.15707,0.15769,51905744.0
2025-04-10 02:00:00,0.15769,0.15828,0.15676,0.15692,26972181.0
2025-04-10 03:00:00,0.15693,0.15702,0.15361,0.1555,75766515.0
2025-04-10 04:00:00,0.15551,0.15612,0.15436,0.156,36248335.0
2025-04-10 05:00:00,0.156,0.15752,0.15569,0.157,50751789.0
2025-04-10 06:00:00,0.15701,0.15802,0.15671,0.15762,38137327.0
2025-04-10 07:00:00,0.15762,0.15837,0.15534,0.15606,54478630.0
