date,open,high,low,close,volume
2025-04-08 16:00:00,1531.76,1533.08,1482.27,1486.79,70419.8469
2025-04-08 17:00:00,1486.84,1489.85,1454.63,1481.04,115487.7001
2025-04-08 18:00:00,1481.05,1500.58,1471.81,1475.79,58873.5237
2025-04-08 19:00:00,1475.8,1478.82,1455.17,1466.67,51226.5126
2025-04-08 20:00:00,1466.67,1482.63,1460.25,1482.1,23905.185
2025-04-08 21:00:00,1482.12,1486.2,1464.01,1477.23,17747.6028
2025-04-08 22:00:00,1477.24,1478.48,1441.3,1467.19,48226.5313
2025-04-08 23:00:00,1467.18,1476.8,1462.72,1473.41,32673.5911
2025-04-09 00:00:00,1473.41,1482.28,1463.79,1467.65,40906.2869
2025-04-09 01:00:00,1467.66,1469.15,1385.05,1435.3,188171.2135
2025-04-09 02:00:00,1435.31,1454.69,1415.17,1419.04,62877.6744
2025-04-09 03:00:00,1419.04,1426.63,1407.81,1418.8,56946.4753
2025-04-09 04:00:00,1418.79,1450.6,1414.77,1440.72,74952.8593
2025-04-09 05:00:00,1440.71,1464.8,1439.47,1459.15,48935.3658
2025-04-09 06:00:00,1459.15,1476.83,1457.99,1459.99,37084.2317
2025-04-09 07:00:00,1459.99,1492.02,1458.36,1483.43,70509.2498
2025-04-09 08:00:00,1483.45,1488.48,1471.0,1482.49,35345.1554
2025-04-09 09:00:00,1482.48,1486.0,1471.2,1479.55,19856.6691
2025-04-09 10:00:00,1479.56,1496.55,1472.9,1486.45,36923.9643
2025-04-09 11:00:00,1486.45,1486.84,1445.07,1455.33,133016.6563
2025-04-09 12:00:00,1455.33,1469.43,1440.2,1461.81,48497.7107
2025-04-09 13:00:00,1461.8,1499.24,1455.42,1487.53,95695.3053
2025-04-09 14:00:00,1487.52,1501.27,1469.73,1470.96,79667.2154
2025-04-09 15:00:00,1470.95,1496.8,1469.36,1485.26,50399.8678
2025-04-09 16:00:00,1485.26,1509.3,1481.97,1502.62,58871.8048
2025-04-09 17:00:00,1502.63,1640.0,1485.74,1632.94,420288.9674
2025-04-09 18:00:00,1632.83,1673.29,1613.33,1628.11,200776.8044
2025-04-09 19:00:00,1628.11,1647.15,1623.56,1640.92,48467.6616
2025-04-09 20:00:00,1640.93,1678.9,1640.56,1673.63,55801.4496
2025-04-09 21:00:00,1673.63,1689.0,1661.17,1671.64,53882.9105
2025-04-09 22:00:00,1671.64,1684.35,1666.27,1671.17,25711.4797
2025-04-09 23:00:00,1671.16,1674.58,1655.72,1669.51,24943.9348
2025-04-10 00:00:00,1669.51,1669.85,1634.16,1646.48,38017.9836
2025-04-10 01:00:00,1646.47,1651.61,1628.79,1637.95,22846.6849
2025-04-10 02:00:00,1637.96,1646.25,1629.44,1632.99,20214.3767
2025-04-10 03:00:00,1632.99,1636.14,1601.76,1617.01,45318.3567
2025-04-10 04:00:00,1617.0,1620.78,1605.79,1619.63,20533.3088
2025-04-10 05:00:00,1619.63,1626.14,1614.32,1617.08,25444.34
2025-04-10 06:00:00,1617.09,1622.95,1606.41,1616.34,17069.5031
2025-04-10 07:00:00,1616.34,1620.61,1583.31,1595.81,41549.872
2025-04-10 08:00:00,1595.81,1598.87,1583.4,1592.71,25752.127
2025-04-10 09:00:00,1592.71,1606.86,1586.28,1604.0,27435.1648
2025-04-10 10:00:00,1604.0,1605.99,1588.0,1594.87,16798.8898
2025-04-10 11:00:00,1594.88,1596.96,1581.36,1594.81,17147.944
2025-04-10 12:00:00,1594.8,1640.0,1582.05,1593.31,86013.1289
2025-04-10 13:00:00,1593.31,1596.49,1560.52,1568.77,60559.5547
2025-04-10 14:00:00,1568.77,1584.53,1556.53,1565.48,45944.3448
2025-04-10 15:00:00,1565.47,1567.7,1483.6,1495.98,133306.8745
2025-04-10 16:00:00,1495.97,1513.8,1471.02,1510.73,92596.5246
2025-04-10 17:00:00,1510.73,1520.18,1487.78,1511.56,55987.9948
2025-04-10 18:00:00,1511.57,1523.0,1507.42,1518.72,27548.1298
2025-04-10 19:00:00,1518.72,1532.2,1510.73,1514.67,30478.9053
2025-04-10 20:00:00,1514.6,1533.7,1514.16,1531.28,19005.9513
2025-04-10 21:00:00,1531.28,1533.33,1519.34,1524.9,14623.5186
2025-04-10 22:00:00,1524.9,1532.81,1520.89,1524.85,11752.2428
2025-04-10 23:00:00,1524.84,1528.54,1514.48,1522.25,15909.6719
2025-04-11 00:00:00,1522.24,1529.29,1504.63,1508.4,26067.5758
2025-04-11 01:00:00,1508.4,1548.05,1507.05,1543.13,30767.8738
2025-04-11 02:00:00,1543.14,1550.6,1533.48,1534.57,19092.0629
2025-04-11 03:00:00,1534.57,1546.23,1534.57,1544.61,18130.8544
2025-04-11 04:00:00,1544.61,1558.42,1542.73,1547.49,19229.7172
2025-04-11 05:00:00,1547.49,1553.18,1541.04,1549.19,14613.0621
2025-04-11 06:00:00,1549.19,1562.8,1549.19,1552.64,17267.9764
2025-04-11 07:00:00,1552.65,1558.47,1546.88,1553.04,18073.2862
2025-04-11 08:00:00,1553.05,1572.42,1538.14,1551.55,50201.9481
2025-04-11 09:00:00,1551.55,1570.93,1544.68,1564.0,27238.6956
2025-04-11 10:00:00,1563.99,1585.0,1554.29,1568.39,38493.3251
2025-04-11 11:00:00,1568.39,1575.35,1555.68,1558.79,23248.3807
2025-04-11 12:00:00,1558.8,1575.26,1553.81,1558.2,30243.0152
2025-04-11 13:00:00,1558.15,1581.44,1549.85,1570.61,47293.3871
2025-04-11 14:00:00,1570.61,1570.61,1541.48,1556.47,46340.9817
2025-04-11 15:00:00,1556.47,1570.62,1553.87,1565.44,24878.1505
2025-04-11 16:00:00,1565.44,1573.52,1555.87,1565.78,15568.1088
2025-04-11 17:00:00,1565.78,1591.47,1563.34,1580.11,33953.3238
2025-04-11 18:00:00,1580.11,1582.43,1561.75,1562.27,23023.1746
2025-04-11 19:00:00,1562.27,1572.62,1562.04,1565.79,11299.517
2025-04-11 20:00:00,1565.79,1574.91,1563.02,1571.36,8201.7645
2025-04-11 21:00:00,1571.36,1586.97,1565.49,1573.06,17693.1545
2025-04-11 22:00:00,1573.06,1575.6,1565.69,1566.38,8022.2896
2025-04-11 23:00:00,1566.38,1571.08,1558.7,1566.85,9542.6927
2025-04-12 00:00:00,1566.85,1569.79,1560.89,1562.25,10490.5734
2025-04-12 01:00:00,1562.25,1564.77,1552.48,1554.68,11746.9055
2025-04-12 02:00:00,1554.67,1557.29,1546.06,1547.76,13944.9292
2025-04-12 03:00:00,1547.76,1559.6,1546.85,1554.4,12367.0709
2025-04-12 04:00:00,1554.4,1570.51,1550.5,1567.52,17831.7686
2025-04-12 05:00:00,1567.52,1572.54,1564.72,1568.56,8489.2545
2025-04-12 06:00:00,1568.57,1578.82,1568.57,1573.85,11238.9549
